Custom Field 2, Custom Field 1||Date|Transaction amount
team_Inmate, N/A|2026-05-27T00:00:00.000Z|0
team_Inmate, N/A|2026-05-28T00:00:00.000Z|0
team_Inmate, N/A|2026-05-29T00:00:00.000Z|0
team_Inmate, N/A|2026-05-30T00:00:00.000Z|0
team_Inmate, N/A|2026-05-31T00:00:00.000Z|0
team_Inmate, N/A|2026-06-01T00:00:00.000Z|0
team_Inmate, N/A|2026-06-02T00:00:00.000Z|0
team_Inmate, N/A|2026-06-03T00:00:00.000Z|0
team_Inmate, N/A|2026-06-04T00:00:00.000Z|0
team_Inmate, Searched Trash Bin|2026-05-20T00:00:00.000Z|2520299
team_Inmate, Searched Trash Bin|2026-05-21T00:00:00.000Z|27480656
team_Inmate, Searched Trash Bin|2026-05-22T00:00:00.000Z|12113671
team_Inmate, Searched Trash Bin|2026-05-23T00:00:00.000Z|4200230
team_Inmate, Searched Trash Bin|2026-05-24T00:00:00.000Z|2627606
team_Inmate, Searched Trash Bin|2026-05-25T00:00:00.000Z|1384003
team_Inmate, Searched Trash Bin|2026-05-26T00:00:00.000Z|24395429
team_Inmate, Searched Trash Bin|2026-05-27T00:00:00.000Z|31447401
team_Inmate, Searched Trash Bin|2026-05-28T00:00:00.000Z|29323244
team_Inmate, Searched Trash Bin|2026-05-29T00:00:00.000Z|29086411
team_Inmate, Searched Trash Bin|2026-05-30T00:00:00.000Z|36855331
team_Inmate, Searched Trash Bin|2026-05-31T00:00:00.000Z|39716548
team_Inmate, Searched Trash Bin|2026-06-01T00:00:00.000Z|18044080
team_Inmate, Searched Trash Bin|2026-06-02T00:00:00.000Z|10574099
team_Inmate, Searched Trash Bin|2026-06-03T00:00:00.000Z|16715996
team_Inmate, Searched Trash Bin|2026-06-04T00:00:00.000Z|9465697
team_Operator, Box Placed!|2026-05-20T00:00:00.000Z|0
team_Operator, Box Placed!|2026-05-21T00:00:00.000Z|723
team_Operator, Box Placed!|2026-05-22T00:00:00.000Z|0
team_Operator, Box Placed!|2026-05-23T00:00:00.000Z|41269
team_Operator, Box Placed!|2026-05-24T00:00:00.000Z|86809
team_Operator, Box Placed!|2026-05-25T00:00:00.000Z|0
team_Operator, Box Placed!|2026-05-26T00:00:00.000Z|4556
team_Operator, Box Placed!|2026-05-27T00:00:00.000Z|88178
team_Operator, Box Placed!|2026-05-28T00:00:00.000Z|1191
team_Operator, Box Placed!|2026-05-29T00:00:00.000Z|40432
team_Operator, Box Placed!|2026-05-30T00:00:00.000Z|0
team_Operator, Box Placed!|2026-05-31T00:00:00.000Z|0
team_Operator, Box Placed!|2026-06-01T00:00:00.000Z|0
team_Operator, Box Placed!|2026-06-02T00:00:00.000Z|997
team_Operator, Box Placed!|2026-06-03T00:00:00.000Z|2683
team_Operator, Box Placed!|2026-06-04T00:00:00.000Z|0
team_Operator, Completed quest!|2026-05-20T00:00:00.000Z|300
team_Operator, Completed quest!|2026-05-21T00:00:00.000Z|3550
team_Operator, Completed quest!|2026-05-22T00:00:00.000Z|850
team_Operator, Completed quest!|2026-05-23T00:00:00.000Z|4750
team_Operator, Completed quest!|2026-05-24T00:00:00.000Z|6050
team_Operator, Completed quest!|2026-05-25T00:00:00.000Z|0
team_Operator, Completed quest!|2026-05-26T00:00:00.000Z|23100
team_Operator, Completed quest!|2026-05-27T00:00:00.000Z|31000
team_Operator, Completed quest!|2026-05-28T00:00:00.000Z|11550
team_Operator, Completed quest!|2026-05-29T00:00:00.000Z|5300
team_Operator, Completed quest!|2026-05-30T00:00:00.000Z|16250
team_Operator, Completed quest!|2026-05-31T00:00:00.000Z|4950
team_Operator, Completed quest!|2026-06-01T00:00:00.000Z|6550
team_Operator, Completed quest!|2026-06-02T00:00:00.000Z|1400
team_Operator, Completed quest!|2026-06-03T00:00:00.000Z|9600
team_Operator, Completed quest!|2026-06-04T00:00:00.000Z|10600
team_Operator, Daily Reward|2026-05-20T00:00:00.000Z|0
team_Operator, Daily Reward|2026-05-21T00:00:00.000Z|0
team_Operator, Daily Reward|2026-05-22T00:00:00.000Z|0
team_Operator, Daily Reward|2026-05-23T00:00:00.000Z|5000
team_Operator, Daily Reward|2026-05-24T00:00:00.000Z|0
team_Operator, Daily Reward|2026-05-25T00:00:00.000Z|0
team_Operator, Daily Reward|2026-05-26T00:00:00.000Z|0
team_Operator, Daily Reward|2026-05-27T00:00:00.000Z|15000
team_Operator, Daily Reward|2026-05-28T00:00:00.000Z|0
team_Operator, Daily Reward|2026-05-29T00:00:00.000Z|10000
team_Operator, Daily Reward|2026-05-30T00:00:00.000Z|15000
team_Operator, Daily Reward|2026-05-31T00:00:00.000Z|5000
team_Operator, Daily Reward|2026-06-01T00:00:00.000Z|0
team_Operator, Daily Reward|2026-06-02T00:00:00.000Z|0
team_Operator, Daily Reward|2026-06-03T00:00:00.000Z|0
team_Operator, Daily Reward|2026-06-04T00:00:00.000Z|0
team_Operator, Guard Salary|2026-05-20T00:00:00.000Z|0
team_Operator, Guard Salary|2026-05-21T00:00:00.000Z|11200
team_Operator, Guard Salary|2026-05-22T00:00:00.000Z|17850
team_Operator, Guard Salary|2026-05-23T00:00:00.000Z|41300
team_Operator, Guard Salary|2026-05-24T00:00:00.000Z|46550
team_Operator, Guard Salary|2026-05-25T00:00:00.000Z|0
team_Operator, Guard Salary|2026-05-26T00:00:00.000Z|20650
team_Operator, Guard Salary|2026-05-27T00:00:00.000Z|38500
team_Operator, Guard Salary|2026-05-28T00:00:00.000Z|15050
team_Operator, Guard Salary|2026-05-29T00:00:00.000Z|14350
team_Operator, Guard Salary|2026-05-30T00:00:00.000Z|1400
team_Operator, Guard Salary|2026-05-31T00:00:00.000Z|8400
team_Operator, Guard Salary|2026-06-01T00:00:00.000Z|15750
team_Operator, Guard Salary|2026-06-02T00:00:00.000Z|5950
team_Operator, Guard Salary|2026-06-03T00:00:00.000Z|19250
team_Operator, Guard Salary|2026-06-04T00:00:00.000Z|16450
team_Operator, Inmate Arrest Reward|2026-05-20T00:00:00.000Z|0
team_Operator, Inmate Arrest Reward|2026-05-21T00:00:00.000Z|69125
team_Operator, Inmate Arrest Reward|2026-05-22T00:00:00.000Z|55125
team_Operator, Inmate Arrest Reward|2026-05-23T00:00:00.000Z|54250
team_Operator, Inmate Arrest Reward|2026-05-24T00:00:00.000Z|112875
team_Operator, Inmate Arrest Reward|2026-05-25T00:00:00.000Z|0
team_Operator, Inmate Arrest Reward|2026-05-26T00:00:00.000Z|434875
team_Operator, Inmate Arrest Reward|2026-05-27T00:00:00.000Z|728000
team_Operator, Inmate Arrest Reward|2026-05-28T00:00:00.000Z|294875
team_Operator, Inmate Arrest Reward|2026-05-29T00:00:00.000Z|252000
team_Operator, Inmate Arrest Reward|2026-05-30T00:00:00.000Z|135625
team_Operator, Inmate Arrest Reward|2026-05-31T00:00:00.000Z|108500
team_Operator, Inmate Arrest Reward|2026-06-01T00:00:00.000Z|63875
team_Operator, Inmate Arrest Reward|2026-06-02T00:00:00.000Z|55125
team_Operator, Inmate Arrest Reward|2026-06-03T00:00:00.000Z|245875
team_Operator, Inmate Arrest Reward|2026-06-04T00:00:00.000Z|182875
team_Operator, Player eliminated|2026-05-20T00:00:00.000Z|0
team_Operator, Player eliminated|2026-05-21T00:00:00.000Z|8750
team_Operator, Player eliminated|2026-05-22T00:00:00.000Z|20750
team_Operator, Player eliminated|2026-05-23T00:00:00.000Z|13000
team_Operator, Player eliminated|2026-05-24T00:00:00.000Z|6500
team_Operator, Player eliminated|2026-05-25T00:00:00.000Z|0
team_Operator, Player eliminated|2026-05-26T00:00:00.000Z|9500
team_Operator, Player eliminated|2026-05-27T00:00:00.000Z|15500
team_Operator, Player eliminated|2026-05-28T00:00:00.000Z|2250
team_Operator, Player eliminated|2026-05-29T00:00:00.000Z|3750
team_Operator, Player eliminated|2026-05-30T00:00:00.000Z|3500
team_Operator, Player eliminated|2026-05-31T00:00:00.000Z|1250
team_Operator, Player eliminated|2026-06-01T00:00:00.000Z|2000
team_Operator, Player eliminated|2026-06-02T00:00:00.000Z|250
team_Operator, Player eliminated|2026-06-03T00:00:00.000Z|2250
team_Operator, Player eliminated|2026-06-04T00:00:00.000Z|3000
team_Operator, N/A|2026-05-20T00:00:00.000Z|0
team_Operator, N/A|2026-05-21T00:00:00.000Z|0
team_Operator, N/A|2026-05-22T00:00:00.000Z|0
team_Operator, N/A|2026-05-23T00:00:00.000Z|0
team_Operator, N/A|2026-05-24T00:00:00.000Z|0
team_Operator, N/A|2026-05-25T00:00:00.000Z|0
team_Operator, N/A|2026-05-26T00:00:00.000Z|0
team_Operator, N/A|2026-05-27T00:00:00.000Z|0
team_Operator, N/A|2026-05-28T00:00:00.000Z|0
team_Operator, N/A|2026-05-29T00:00:00.000Z|0
team_Operator, N/A|2026-05-30T00:00:00.000Z|0
team_Operator, N/A|2026-05-31T00:00:00.000Z|0
team_Operator, N/A|2026-06-01T00:00:00.000Z|0
team_Operator, N/A|2026-06-02T00:00:00.000Z|0
team_Operator, N/A|2026-06-03T00:00:00.000Z|0
team_Operator, N/A|2026-06-04T00:00:00.000Z|0
team_unknown, Escape Reward|2026-05-20T00:00:00.000Z|0
team_unknown, Escape Reward|2026-05-21T00:00:00.000Z|10000
team_unknown, Escape Reward|2026-05-22T00:00:00.000Z|10000
team_unknown, Escape Reward|2026-05-23T00:00:00.000Z|0
team_unknown, Escape Reward|2026-05-24T00:00:00.000Z|0
team_unknown, Escape Reward|2026-05-25T00:00:00.000Z|0
team_unknown, Escape Reward|2026-05-26T00:00:00.000Z|20000
team_unknown, Escape Reward|2026-05-27T00:00:00.000Z|0
team_unknown, Escape Reward|2026-05-28T00:00:00.000Z|20000
team_unknown, Escape Reward|2026-05-29T00:00:00.000Z|0
team_unknown, Escape Reward|2026-05-30T00:00:00.000Z|20000
team_unknown, Escape Reward|2026-05-31T00:00:00.000Z|80000
team_unknown, Escape Reward|2026-06-01T00:00:00.000Z|0
team_unknown, Escape Reward|2026-06-02T00:00:00.000Z|40000
team_unknown, Escape Reward|2026-06-03T00:00:00.000Z|40000
team_unknown, Escape Reward|2026-06-04T00:00:00.000Z|10000
team_unknown, Player eliminated|2026-05-20T00:00:00.000Z|0
team_unknown, Player eliminated|2026-05-21T00:00:00.000Z|0
team_unknown, Player eliminated|2026-05-22T00:00:00.000Z|0
team_unknown, Player eliminated|2026-05-23T00:00:00.000Z|0
team_unknown, Player eliminated|2026-05-24T00:00:00.000Z|0
team_unknown, Player eliminated|2026-05-25T00:00:00.000Z|0
team_unknown, Player eliminated|2026-05-26T00:00:00.000Z|250
team_unknown, Player eliminated|2026-05-27T00:00:00.000Z|0
team_unknown, Player eliminated|2026-05-28T00:00:00.000Z|250
team_unknown, Player eliminated|2026-05-29T00:00:00.000Z|0
team_unknown, Player eliminated|2026-05-30T00:00:00.000Z|250
team_unknown, Player eliminated|2026-05-31T00:00:00.000Z|0
team_unknown, Player eliminated|2026-06-01T00:00:00.000Z|0
team_unknown, Player eliminated|2026-06-02T00:00:00.000Z|0
team_unknown, Player eliminated|2026-06-03T00:00:00.000Z|0
team_unknown, Player eliminated|2026-06-04T00:00:00.000Z|0
team_Warden, Box Placed!|2026-05-20T00:00:00.000Z|0
team_Warden, Box Placed!|2026-05-21T00:00:00.000Z|0
team_Warden, Box Placed!|2026-05-22T00:00:00.000Z|160
team_Warden, Box Placed!|2026-05-23T00:00:00.000Z|101426
team_Warden, Box Placed!|2026-05-24T00:00:00.000Z|26979
team_Warden, Box Placed!|2026-05-25T00:00:00.000Z|0
team_Warden, Box Placed!|2026-05-26T00:00:00.000Z|165
team_Warden, Box Placed!|2026-05-27T00:00:00.000Z|0
team_Warden, Box Placed!|2026-05-28T00:00:00.000Z|0
team_Warden, Box Placed!|2026-05-29T00:00:00.000Z|0
team_Warden, Box Placed!|2026-05-30T00:00:00.000Z|0
team_Warden, Box Placed!|2026-05-31T00:00:00.000Z|12782
team_Warden, Box Placed!|2026-06-01T00:00:00.000Z|1023
team_Warden, Box Placed!|2026-06-02T00:00:00.000Z|0
team_Warden, Box Placed!|2026-06-03T00:00:00.000Z|0
team_Warden, Box Placed!|2026-06-04T00:00:00.000Z|0
team_Warden, Completed quest!|2026-05-20T00:00:00.000Z|0
team_Warden, Completed quest!|2026-05-21T00:00:00.000Z|13200
team_Warden, Completed quest!|2026-05-22T00:00:00.000Z|0
team_Warden, Completed quest!|2026-05-23T00:00:00.000Z|24400
team_Warden, Completed quest!|2026-05-24T00:00:00.000Z|5200
team_Warden, Completed quest!|2026-05-25T00:00:00.000Z|1700
team_Warden, Completed quest!|2026-05-26T00:00:00.000Z|8350
team_Warden, Completed quest!|2026-05-27T00:00:00.000Z|4700
team_Warden, Completed quest!|2026-05-28T00:00:00.000Z|10800
team_Warden, Completed quest!|2026-05-29T00:00:00.000Z|4800
team_Warden, Completed quest!|2026-05-30T00:00:00.000Z|15050
team_Warden, Completed quest!|2026-05-31T00:00:00.000Z|10100
team_Warden, Completed quest!|2026-06-01T00:00:00.000Z|1500
team_Warden, Completed quest!|2026-06-02T00:00:00.000Z|3350
team_Warden, Completed quest!|2026-06-03T00:00:00.000Z|1100
team_Warden, Completed quest!|2026-06-04T00:00:00.000Z|950
team_Warden, Daily Reward|2026-05-20T00:00:00.000Z|0
team_Warden, Daily Reward|2026-05-21T00:00:00.000Z|0
team_Warden, Daily Reward|2026-05-22T00:00:00.000Z|0
team_Warden, Daily Reward|2026-05-23T00:00:00.000Z|0
team_Warden, Daily Reward|2026-05-24T00:00:00.000Z|0
team_Warden, Daily Reward|2026-05-25T00:00:00.000Z|0
team_Warden, Daily Reward|2026-05-26T00:00:00.000Z|5000
team_Warden, Daily Reward|2026-05-27T00:00:00.000Z|5000
team_Warden, Daily Reward|2026-05-28T00:00:00.000Z|10000
team_Warden, Daily Reward|2026-05-29T00:00:00.000Z|0
team_Warden, Daily Reward|2026-05-30T00:00:00.000Z|0
team_Warden, Daily Reward|2026-05-31T00:00:00.000Z|0
team_Warden, Daily Reward|2026-06-01T00:00:00.000Z|0
team_Warden, Daily Reward|2026-06-02T00:00:00.000Z|10000
team_Warden, Daily Reward|2026-06-03T00:00:00.000Z|0
team_Warden, Daily Reward|2026-06-04T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-05-20T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-05-21T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-05-22T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-05-23T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-05-24T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-05-25T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-05-26T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-05-27T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-05-28T00:00:00.000Z|5050000000
team_Warden, Given by admin TypeScriptGuy|2026-05-29T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-05-30T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-05-31T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-06-01T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-06-02T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-06-03T00:00:00.000Z|0
team_Warden, Given by admin TypeScriptGuy|2026-06-04T00:00:00.000Z|0
team_Warden, Guard Salary|2026-05-20T00:00:00.000Z|0
team_Warden, Guard Salary|2026-05-21T00:00:00.000Z|18550
team_Warden, Guard Salary|2026-05-22T00:00:00.000Z|4200
team_Warden, Guard Salary|2026-05-23T00:00:00.000Z|94850
team_Warden, Guard Salary|2026-05-24T00:00:00.000Z|119700
team_Warden, Guard Salary|2026-05-25T00:00:00.000Z|99750
team_Warden, Guard Salary|2026-05-26T00:00:00.000Z|135450
team_Warden, Guard Salary|2026-05-27T00:00:00.000Z|15750
team_Warden, Guard Salary|2026-05-28T00:00:00.000Z|10850
team_Warden, Guard Salary|2026-05-29T00:00:00.000Z|10500
team_Warden, Guard Salary|2026-05-30T00:00:00.000Z|14000
team_Warden, Guard Salary|2026-05-31T00:00:00.000Z|5250
team_Warden, Guard Salary|2026-06-01T00:00:00.000Z|2100
team_Warden, Guard Salary|2026-06-02T00:00:00.000Z|4550
team_Warden, Guard Salary|2026-06-03T00:00:00.000Z|350
team_Warden, Guard Salary|2026-06-04T00:00:00.000Z|12600
team_Warden, Inmate Arrest Reward|2026-05-20T00:00:00.000Z|0
team_Warden, Inmate Arrest Reward|2026-05-21T00:00:00.000Z|134750
team_Warden, Inmate Arrest Reward|2026-05-22T00:00:00.000Z|7000
team_Warden, Inmate Arrest Reward|2026-05-23T00:00:00.000Z|244125
team_Warden, Inmate Arrest Reward|2026-05-24T00:00:00.000Z|37625
team_Warden, Inmate Arrest Reward|2026-05-25T00:00:00.000Z|8750
team_Warden, Inmate Arrest Reward|2026-05-26T00:00:00.000Z|97125
team_Warden, Inmate Arrest Reward|2026-05-27T00:00:00.000Z|53375
team_Warden, Inmate Arrest Reward|2026-05-28T00:00:00.000Z|49000
team_Warden, Inmate Arrest Reward|2026-05-29T00:00:00.000Z|53375
team_Warden, Inmate Arrest Reward|2026-05-30T00:00:00.000Z|222250
team_Warden, Inmate Arrest Reward|2026-05-31T00:00:00.000Z|239750
team_Warden, Inmate Arrest Reward|2026-06-01T00:00:00.000Z|90125
team_Warden, Inmate Arrest Reward|2026-06-02T00:00:00.000Z|63875
team_Warden, Inmate Arrest Reward|2026-06-03T00:00:00.000Z|25375
team_Warden, Inmate Arrest Reward|2026-06-04T00:00:00.000Z|27125
team_Warden, Player eliminated|2026-05-20T00:00:00.000Z|0
team_Warden, Player eliminated|2026-05-21T00:00:00.000Z|3000
team_Warden, Player eliminated|2026-05-22T00:00:00.000Z|0
team_Warden, Player eliminated|2026-05-23T00:00:00.000Z|15000
team_Warden, Player eliminated|2026-05-24T00:00:00.000Z|26000
team_Warden, Player eliminated|2026-05-25T00:00:00.000Z|5750
team_Warden, Player eliminated|2026-05-26T00:00:00.000Z|6250
team_Warden, Player eliminated|2026-05-27T00:00:00.000Z|11000
team_Warden, Player eliminated|2026-05-28T00:00:00.000Z|10500
team_Warden, Player eliminated|2026-05-29T00:00:00.000Z|7750
team_Warden, Player eliminated|2026-05-30T00:00:00.000Z|13250
team_Warden, Player eliminated|2026-05-31T00:00:00.000Z|16250
team_Warden, Player eliminated|2026-06-01T00:00:00.000Z|1750
team_Warden, Player eliminated|2026-06-02T00:00:00.000Z|1750
team_Warden, Player eliminated|2026-06-03T00:00:00.000Z|1000
team_Warden, Player eliminated|2026-06-04T00:00:00.000Z|2500
team_Warden, Product Purchase|2026-05-20T00:00:00.000Z|0
team_Warden, Product Purchase|2026-05-21T00:00:00.000Z|0
team_Warden, Product Purchase|2026-05-22T00:00:00.000Z|0
team_Warden, Product Purchase|2026-05-23T00:00:00.000Z|500000
team_Warden, Product Purchase|2026-05-24T00:00:00.000Z|0
team_Warden, Product Purchase|2026-05-25T00:00:00.000Z|0
team_Warden, Product Purchase|2026-05-26T00:00:00.000Z|0
team_Warden, Product Purchase|2026-05-27T00:00:00.000Z|0
team_Warden, Product Purchase|2026-05-28T00:00:00.000Z|0
team_Warden, Product Purchase|2026-05-29T00:00:00.000Z|0
team_Warden, Product Purchase|2026-05-30T00:00:00.000Z|0
team_Warden, Product Purchase|2026-05-31T00:00:00.000Z|0
team_Warden, Product Purchase|2026-06-01T00:00:00.000Z|0
team_Warden, Product Purchase|2026-06-02T00:00:00.000Z|0
team_Warden, Product Purchase|2026-06-03T00:00:00.000Z|0
team_Warden, Product Purchase|2026-06-04T00:00:00.000Z|0
team_Warden, N/A|2026-05-20T00:00:00.000Z|0
team_Warden, N/A|2026-05-21T00:00:00.000Z|0
team_Warden, N/A|2026-05-22T00:00:00.000Z|0
team_Warden, N/A|2026-05-23T00:00:00.000Z|0
team_Warden, N/A|2026-05-24T00:00:00.000Z|0
team_Warden, N/A|2026-05-25T00:00:00.000Z|0
team_Warden, N/A|2026-05-26T00:00:00.000Z|0
team_Warden, N/A|2026-05-27T00:00:00.000Z|0
team_Warden, N/A|2026-05-28T00:00:00.000Z|0
team_Warden, N/A|2026-05-29T00:00:00.000Z|0
team_Warden, N/A|2026-05-30T00:00:00.000Z|0
team_Warden, N/A|2026-05-31T00:00:00.000Z|0
team_Warden, N/A|2026-06-01T00:00:00.000Z|0
team_Warden, N/A|2026-06-02T00:00:00.000Z|0
team_Warden, N/A|2026-06-03T00:00:00.000Z|0
team_Warden, N/A|2026-06-04T00:00:00.000Z|0
